Subdirectory,Data,Model,Dimension of Hidden Layers,Heads,Training Epochs,Learning Rate,Weight Decay,Batch Size,Optimal Threshold,MCC,Top1 Accuracy,Top2 Accuracy,Jaccard Score,Precision,Recall,ROC AUC Score
1669712580,xenosite.sdf,GIN,8,0,300,0.01,0.01,8,0.17547093,0.465845197276355,0.7352941176470589,0.8235294117647058,0.3387096774193548,0.3727810650887574,0.7875,0.8931088560885609
1669712733,xenosite.sdf,GIN,8,0,300,0.01,0.01,16,0.11344121,0.44015757409486317,0.6617647058823529,0.8235294117647058,0.30021141649048627,0.3120879120879121,0.8875,0.9000299815498155
1669712815,xenosite.sdf,GIN,8,0,300,0.01,0.01,32,0.08754188,0.4428336864562748,0.6764705882352942,0.7941176470588235,0.30786516853932583,0.3246445497630332,0.85625,0.9017642988929889
1669712866,xenosite.sdf,GIN,8,0,300,0.01,0.01,64,0.16271387,0.41652019035769206,0.6470588235294118,0.7941176470588235,0.2924107142857143,0.3126491646778043,0.81875,0.888083487084871
1669712905,xenosite.sdf,GIN,8,0,300,0.01,0.001,8,0.1581332,0.43764128860696294,0.6911764705882353,0.7647058823529411,0.30969267139479906,0.33248730964467005,0.81875,0.8903874538745387
1669713064,xenosite.sdf,GIN,8,0,300,0.01,0.001,16,0.22597978,0.4505570915615561,0.6764705882352942,0.8235294117647058,0.3373860182370821,0.3964285714285714,0.69375,0.8744972324723248
1669713156,xenosite.sdf,GIN,8,0,300,0.01,0.001,32,0.17887019,0.4576015703007959,0.6911764705882353,0.8382352941176471,0.3342391304347826,0.3716012084592145,0.76875,0.8881988007380073
1669713218,xenosite.sdf,GIN,8,0,300,0.01,0.001,64,0.09838184,0.4190513230868026,0.6176470588235294,0.7794117647058824,0.2842741935483871,0.29559748427672955,0.88125,0.886164667896679
1669713261,xenosite.sdf,GIN,8,0,300,0.01,0.0001,8,0.085697584,0.43002327134408685,0.6029411764705882,0.7647058823529411,0.29411764705882354,0.30701754385964913,0.875,0.8894372693726937
1669713432,xenosite.sdf,GIN,8,0,300,0.01,0.0001,16,0.18734789,0.4362601038701365,0.6029411764705882,0.7794117647058824,0.30952380952380953,0.3333333333333333,0.8125,0.8912776752767527
1669713526,xenosite.sdf,GIN,8,0,300,0.01,0.0001,32,0.1081213,0.43365809263322114,0.6176470588235294,0.7647058823529411,0.2926829268292683,0.3025210084033613,0.9,0.8985239852398524
1669713589,xenosite.sdf,GIN,8,0,300,0.01,0.0001,64,0.11705318,0.47200601952385446,0.6911764705882353,0.8382352941176471,0.3422459893048128,0.3742690058479532,0.8,0.8903021217712177
1669713632,xenosite.sdf,GIN,8,0,300,0.01,1e-05,8,0.1179858,0.44185317718976863,0.6617647058823529,0.8088235294117647,0.3101851851851852,0.33004926108374383,0.8375,0.8968150369003691
1669713803,xenosite.sdf,GIN,8,0,300,0.01,1e-05,16,0.17184794,0.40417490015303636,0.6764705882352942,0.7941176470588235,0.2797494780793319,0.2958057395143488,0.8375,0.8856849630996311
1669713899,xenosite.sdf,GIN,8,0,300,0.01,1e-05,32,0.11446095,0.4235969717406633,0.6617647058823529,0.7794117647058824,0.29515418502202645,0.3130841121495327,0.8375,0.8966512915129152
1669713950,xenosite.sdf,GIN,8,0,300,0.01,1e-05,64,0.13640684,0.43591633759985765,0.6911764705882353,0.7941176470588235,0.3052391799544419,0.324455205811138,0.8375,0.8970964022140222
1669713992,xenosite.sdf,GIN,8,0,300,0.001,0.01,8,0.09637484,0.4461586405570805,0.7058823529411765,0.7941176470588235,0.31784841075794623,0.34300791556728233,0.8125,0.8975438191881919
1669714141,xenosite.sdf,GIN,8,0,300,0.001,0.01,16,0.15192218,0.4934481198519104,0.7058823529411765,0.8235294117647058,0.35218508997429304,0.3743169398907104,0.85625,0.9089229704797048
1669714224,xenosite.sdf,GIN,8,0,300,0.001,0.01,32,0.11836841,0.46785564070205743,0.6617647058823529,0.7794117647058824,0.3270588235294118,0.34405940594059403,0.86875,0.9055857933579335
1669714275,xenosite.sdf,GIN,8,0,300,0.001,0.01,64,0.09226718,0.46755680065225225,0.7205882352941176,0.8088235294117647,0.3300970873786408,0.35051546391752575,0.85,0.9101775830258303
1669714320,xenosite.sdf,GIN,8,0,300,0.001,0.001,8,0.095900245,0.4669286409425055,0.6911764705882353,0.8382352941176471,0.3316831683168317,0.3544973544973545,0.8375,0.9054220479704796
1669714472,xenosite.sdf,GIN,8,0,300,0.001,0.001,16,0.15277848,0.48225192573630693,0.6764705882352942,0.8088235294117647,0.3463541666666667,0.37254901960784315,0.83125,0.9025023062730626
1669714552,xenosite.sdf,GIN,8,0,300,0.001,0.001,32,0.13358642,0.46082101272793125,0.6617647058823529,0.7941176470588235,0.3253012048192771,0.34615384615384615,0.84375,0.9017435424354244
1669714602,xenosite.sdf,GIN,8,0,300,0.001,0.001,64,0.06656785,0.4256573453524643,0.6764705882352942,0.8382352941176471,0.28952772073921973,0.30128205128205127,0.88125,0.9057403136531366
1669714640,xenosite.sdf,GIN,8,0,300,0.001,0.0001,8,0.10593679,0.4883267640898854,0.7058823529411765,0.8235294117647058,0.35185185185185186,0.3789173789173789,0.83125,0.9056365313653137
1669714783,xenosite.sdf,GIN,8,0,300,0.001,0.0001,16,0.17633702,0.5182402298414389,0.6764705882352942,0.7794117647058824,0.37534246575342467,0.40058479532163743,0.85625,0.9100622693726939
1669714865,xenosite.sdf,GIN,8,0,300,0.001,0.0001,32,0.10714906,0.4614300012370855,0.6911764705882353,0.8088235294117647,0.32036613272311215,0.33573141486810554,0.875,0.9105627306273062
1669714918,xenosite.sdf,GIN,8,0,300,0.001,0.0001,64,0.13050689,0.4779433970519248,0.6764705882352942,0.7941176470588235,0.35127478753541075,0.3911671924290221,0.775,0.9021886531365314
1669714956,xenosite.sdf,GIN,8,0,300,0.001,1e-05,8,0.113504365,0.4844961908153364,0.6764705882352942,0.8088235294117647,0.3524590163934426,0.3850746268656716,0.80625,0.903065036900369
1669715102,xenosite.sdf,GIN,8,0,300,0.001,1e-05,16,0.14160727,0.4844580793425857,0.6911764705882353,0.8235294117647058,0.340632603406326,0.35805626598465473,0.875,0.9088445571955719
1669715221,xenosite.sdf,GIN,8,0,300,0.001,1e-05,32,0.09699689,0.4369729082713214,0.7205882352941176,0.8235294117647058,0.29978586723768735,0.3131991051454139,0.875,0.9049630996309963
1669715281,xenosite.sdf,GIN,8,0,300,0.001,1e-05,64,0.15439078,0.5055042727497646,0.6764705882352942,0.8088235294117647,0.379746835443038,0.43478260869565216,0.75,0.9023270295202952
1669715322,xenosite.sdf,GIN,8,0,300,0.0001,0.01,8,0.093373716,0.39710840193972935,0.6911764705882353,0.8382352941176471,0.261101243339254,0.2672727272727273,0.91875,0.8856434501845019
1669715484,xenosite.sdf,GIN,8,0,300,0.0001,0.01,16,0.110447116,0.3948879423081297,0.6617647058823529,0.7794117647058824,0.26968503937007876,0.2824742268041237,0.85625,0.8719718634686346
1669715574,xenosite.sdf,GIN,8,0,300,0.0001,0.01,32,0.13795143,0.41060227822295686,0.6029411764705882,0.7794117647058824,0.2923433874709977,0.31738035264483627,0.7875,0.8584778597785978
1669715627,xenosite.sdf,GIN,8,0,300,0.0001,0.01,64,0.14345594,0.3728303889490249,0.4852941176470588,0.7058823529411765,0.26495726495726496,0.28703703703703703,0.775,0.8370687269372695
1669715666,xenosite.sdf,GIN,8,0,300,0.0001,0.001,8,0.09575121,0.3957580670061044,0.6911764705882353,0.8382352941176471,0.263254113345521,0.2711864406779661,0.9,0.8874561808118082
1669715812,xenosite.sdf,GIN,8,0,300,0.0001,0.001,16,0.109811634,0.39841701057342943,0.6470588235294118,0.7794117647058824,0.27236580516898606,0.28541666666666665,0.85625,0.8723408671586715
1669715899,xenosite.sdf,GIN,8,0,300,0.0001,0.001,32,0.1382488,0.4166113767839007,0.6029411764705882,0.7794117647058824,0.2971698113207547,0.3230769230769231,0.7875,0.8584824723247233
1669715955,xenosite.sdf,GIN,8,0,300,0.0001,0.001,64,0.14240743,0.36904675044214175,0.4852941176470588,0.7058823529411765,0.26215644820295986,0.2837528604118993,0.775,0.8371517527675277
1669715996,xenosite.sdf,GIN,8,0,300,0.0001,0.0001,8,0.09972905,0.40076367912963995,0.7058823529411765,0.8382352941176471,0.27011494252873564,0.2803180914512923,0.88125,0.8879704797047971
1669716150,xenosite.sdf,GIN,8,0,300,0.0001,0.0001,16,0.1094387,0.39770779506002046,0.6470588235294118,0.7794117647058824,0.2718253968253968,0.28482328482328484,0.85625,0.8720595018450183
1669716247,xenosite.sdf,GIN,8,0,300,0.0001,0.0001,32,0.13754489,0.41402022305139724,0.6029411764705882,0.7794117647058824,0.29508196721311475,0.32061068702290074,0.7875,0.8585378228782288
1669716302,xenosite.sdf,GIN,8,0,300,0.0001,0.0001,64,0.14263768,0.37055419097469683,0.4852941176470588,0.7058823529411765,0.2632696390658174,0.2850574712643678,0.775,0.8370641143911438
1669716346,xenosite.sdf,GIN,8,0,300,0.0001,1e-05,8,0.09695082,0.4010910419556257,0.7058823529411765,0.8382352941176471,0.2682926829268293,0.2771317829457364,0.89375,0.8880857933579336
1669716506,xenosite.sdf,GIN,8,0,300,0.0001,1e-05,16,0.10985354,0.3970002897325021,0.6470588235294118,0.7794117647058824,0.2712871287128713,0.2842323651452282,0.85625,0.8722762915129152
1669716597,xenosite.sdf,GIN,8,0,300,0.0001,1e-05,32,0.13799159,0.4166113767839007,0.6029411764705882,0.7794117647058824,0.2971698113207547,0.3230769230769231,0.7875,0.8584963099630997
1669716649,xenosite.sdf,GIN,8,0,300,0.0001,1e-05,64,0.14240399,0.36829600175301613,0.4852941176470588,0.7058823529411765,0.2616033755274262,0.2831050228310502,0.775,0.8370733394833948
1669716688,xenosite.sdf,GIN,8,0,300,1e-05,0.01,8,0.09387815,0.23626983446225666,0.29411764705882354,0.45588235294117646,0.16764361078546308,0.17105263157894737,0.89375,0.7267781365313652
1669716847,xenosite.sdf,GIN,8,0,300,1e-05,0.01,16,0.16915697,0.13886425377582637,0.3382352941176471,0.45588235294117646,0.14352941176470588,0.18711656441717792,0.38125,0.6313307195571956
1669716940,xenosite.sdf,GIN,8,0,300,1e-05,0.01,32,0.15413,0.08140671204290903,0.14705882352941177,0.25,0.1205564142194745,0.13805309734513274,0.4875,0.567380073800738
1669716999,xenosite.sdf,GIN,8,0,300,1e-05,0.01,64,0.32335836,0.055174252653992756,0.08823529411764706,0.1323529411764706,0.11295681063122924,0.12071005917159763,0.6375,0.5352075645756458
1669717040,xenosite.sdf,GIN,8,0,300,1e-05,0.001,8,0.092631355,0.23679544750001236,0.3088235294117647,0.45588235294117646,0.1672473867595819,0.17041420118343195,0.9,0.7271356088560886
1669717203,xenosite.sdf,GIN,8,0,300,1e-05,0.001,16,0.16959429,0.13886425377582637,0.3382352941176471,0.47058823529411764,0.14352941176470588,0.18711656441717792,0.38125,0.6315428966789668
1669717293,xenosite.sdf,GIN,8,0,300,1e-05,0.001,32,0.15413071,0.08140671204290903,0.14705882352941177,0.25,0.1205564142194745,0.13805309734513274,0.4875,0.5673339483394834
1669717354,xenosite.sdf,GIN,8,0,300,1e-05,0.001,64,0.32334918,0.055174252653992756,0.08823529411764706,0.1323529411764706,0.11295681063122924,0.12071005917159763,0.6375,0.5352190959409594
1669717397,xenosite.sdf,GIN,8,0,300,1e-05,0.0001,8,0.0925796,0.2363754983347688,0.3088235294117647,0.45588235294117646,0.16705336426914152,0.1702127659574468,0.9,0.727149446494465
1669717586,xenosite.sdf,GIN,8,0,300,1e-05,0.0001,16,0.16959274,0.13886425377582637,0.3382352941176471,0.47058823529411764,0.14352941176470588,0.18711656441717792,0.38125,0.6315567343173432
1669717687,xenosite.sdf,GIN,8,0,300,1e-05,0.0001,32,0.15412934,0.08140671204290903,0.14705882352941177,0.25,0.1205564142194745,0.13805309734513274,0.4875,0.5673339483394835
1669717748,xenosite.sdf,GIN,8,0,300,1e-05,0.0001,64,0.32334858,0.055174252653992756,0.08823529411764706,0.1323529411764706,0.11295681063122924,0.12071005917159763,0.6375,0.5351868081180812
1669717791,xenosite.sdf,GIN,8,0,300,1e-05,1e-05,8,0.09260288,0.2363754983347688,0.3235294117647059,0.45588235294117646,0.16705336426914152,0.1702127659574468,0.9,0.7271379151291513
1669717966,xenosite.sdf,GIN,8,0,300,1e-05,1e-05,16,0.16959298,0.13886425377582637,0.3382352941176471,0.47058823529411764,0.14352941176470588,0.18711656441717792,0.38125,0.6315613468634685
1669718064,xenosite.sdf,GIN,8,0,300,1e-05,1e-05,32,0.15413028,0.08140671204290903,0.14705882352941177,0.25,0.1205564142194745,0.13805309734513274,0.4875,0.567329335793358
1669718122,xenosite.sdf,GIN,8,0,300,1e-05,1e-05,64,0.32334188,0.055174252653992756,0.08823529411764706,0.1323529411764706,0.11295681063122924,0.12071005917159763,0.6375,0.5351660516605167
1669718165,xenosite.sdf,GIN,16,0,300,0.01,0.01,8,0.09726108,0.4409992973193245,0.7352941176470589,0.8088235294117647,0.29979035639413,0.3108695652173913,0.89375,0.9017412361623616
1669718337,xenosite.sdf,GIN,16,0,300,0.01,0.01,16,0.01399257,0.35587637384449605,0.7058823529411765,0.7941176470588235,0.24324324324324326,0.25471698113207547,0.84375,0.8633141143911439
1669718430,xenosite.sdf,GIN,16,0,300,0.01,0.01,32,0.13247481,0.5344765580948044,0.6323529411764706,0.7941176470588235,0.4128787878787879,0.5117370892018779,0.68125,0.8917758302583025
1669718496,xenosite.sdf,GIN,16,0,300,0.01,0.01,64,0.10930482,0.46599373234620756,0.6617647058823529,0.7941176470588235,0.3308641975308642,0.35356200527704484,0.8375,0.8977859778597784
1669718548,xenosite.sdf,GIN,16,0,300,0.01,0.001,8,0.13802348,0.4825158697766518,0.6764705882352942,0.8235294117647058,0.3516483516483517,0.3855421686746988,0.8,0.9004404981549815
1669718718,xenosite.sdf,GIN,16,0,300,0.01,0.001,16,0.067222364,0.4583213114067894,0.7205882352941176,0.8235294117647058,0.31880733944954126,0.3349397590361446,0.86875,0.9021194649446493
1669718821,xenosite.sdf,GIN,16,0,300,0.01,0.001,32,0.09627699,0.444789584186327,0.7058823529411765,0.8088235294117647,0.3136792452830189,0.3350125944584383,0.83125,0.9023062730627307
1669718891,xenosite.sdf,GIN,16,0,300,0.01,0.001,64,0.057275206,0.4183264695983872,0.6323529411764706,0.7647058823529411,0.2837022132796781,0.29497907949790797,0.88125,0.8899215867158672
1669718937,xenosite.sdf,GIN,16,0,300,0.01,0.0001,8,0.1439788,0.5303812104943171,0.6911764705882353,0.8382352941176471,0.40636042402826855,0.4831932773109244,0.71875,0.904684040590406
1669719088,xenosite.sdf,GIN,16,0,300,0.01,0.0001,16,0.057129033,0.39849577040630324,0.6470588235294118,0.7352941176470589,0.2704280155642023,0.281947261663286,0.86875,0.884598708487085
1669719174,xenosite.sdf,GIN,16,0,300,0.01,0.0001,32,0.06384386,0.42948244486190773,0.5882352941176471,0.7205882352941176,0.30676328502415456,0.3333333333333333,0.79375,0.8788583948339485
1669719229,xenosite.sdf,GIN,16,0,300,0.01,0.0001,64,0.13893412,0.4015239904100708,0.6176470588235294,0.7794117647058824,0.26545454545454544,0.27238805970149255,0.9125,0.8852928966789666
1669719268,xenosite.sdf,GIN,16,0,300,0.01,1e-05,8,0.12858829,0.40444242979957706,0.7058823529411765,0.8088235294117647,0.2708333333333333,0.27984344422700586,0.89375,0.8869303505535056
1669719421,xenosite.sdf,GIN,16,0,300,0.01,1e-05,16,0.05721492,0.39872470323388504,0.7058823529411765,0.8529411764705882,0.26857142857142857,0.27865612648221344,0.88125,0.8928413284132841
1669719506,xenosite.sdf,GIN,16,0,300,0.01,1e-05,32,0.08241818,0.4354764237200246,0.6764705882352942,0.75,0.30176211453744495,0.31786542923433875,0.85625,0.8957956642066421
1669719572,xenosite.sdf,GIN,16,0,300,0.01,1e-05,64,0.12365668,0.4469783045028989,0.6911764705882353,0.75,0.31654676258992803,0.3393316195372751,0.825,0.8911208487084872
1669719614,xenosite.sdf,GIN,16,0,300,0.001,0.01,8,0.1363771,0.47435061463119044,0.7205882352941176,0.8529411764705882,0.3392857142857143,0.3643835616438356,0.83125,0.9043104243542435
1669719778,xenosite.sdf,GIN,16,0,300,0.001,0.01,16,0.13404007,0.5069323425757727,0.6764705882352942,0.8088235294117647,0.37110481586402266,0.404320987654321,0.81875,0.9057403136531365
1669719875,xenosite.sdf,GIN,16,0,300,0.001,0.01,32,0.06813889,0.4451407092303657,0.7205882352941176,0.8382352941176471,0.3087248322147651,0.3247058823529412,0.8625,0.9056711254612546
1669719946,xenosite.sdf,GIN,16,0,300,0.001,0.01,64,0.13742259,0.5130444878973524,0.6911764705882353,0.8235294117647058,0.3798219584569733,0.419672131147541,0.8,0.9096725092250924
1669719997,xenosite.sdf,GIN,16,0,300,0.001,0.001,8,0.10123658,0.4590174531396453,0.6323529411764706,0.7794117647058824,0.3215962441314554,0.3399503722084367,0.85625,0.9094857011070111
1669720189,xenosite.sdf,GIN,16,0,300,0.001,0.001,16,0.10299438,0.4852805554955062,0.6617647058823529,0.8088235294117647,0.35013262599469497,0.37822349570200575,0.825,0.91127536900369
1669720271,xenosite.sdf,GIN,16,0,300,0.001,0.001,32,0.09912679,0.5220275761639865,0.6911764705882353,0.8088235294117647,0.38738738738738737,0.4271523178807947,0.80625,0.9148362546125463
1669720324,xenosite.sdf,GIN,16,0,300,0.001,0.001,64,0.11665888,0.5120311451294111,0.7205882352941176,0.8676470588235294,0.37057220708446864,0.3965014577259475,0.85,0.9124446494464946
1669720363,xenosite.sdf,GIN,16,0,300,0.001,0.0001,8,0.11170178,0.4808700511880528,0.6764705882352942,0.8382352941176471,0.3407960199004975,0.36147757255936674,0.85625,0.9108786900369004
1669720509,xenosite.sdf,GIN,16,0,300,0.001,0.0001,16,0.091432914,0.47647614672688143,0.7205882352941176,0.7794117647058824,0.3357664233576642,0.35475578406169667,0.8625,0.9098178044280443
1669720592,xenosite.sdf,GIN,16,0,300,0.001,0.0001,32,0.08385442,0.478395791218554,0.6764705882352942,0.8088235294117647,0.34183673469387754,0.366120218579235,0.8375,0.9141535977859779
1669720645,xenosite.sdf,GIN,16,0,300,0.001,0.0001,64,0.09752014,0.48564210912341055,0.6911764705882353,0.8529411764705882,0.345088161209068,0.3663101604278075,0.85625,0.9099538745387453
1669720683,xenosite.sdf,GIN,16,0,300,0.001,1e-05,8,0.16373709,0.550546562331965,0.6911764705882353,0.8970588235294118,0.41324921135646686,0.4548611111111111,0.81875,0.9155189114391145
1669720830,xenosite.sdf,GIN,16,0,300,0.001,1e-05,16,0.065397955,0.45830619372500264,0.6764705882352942,0.7794117647058824,0.3142857142857143,0.3264840182648402,0.89375,0.9141213099630996
1669720915,xenosite.sdf,GIN,16,0,300,0.001,1e-05,32,0.120358884,0.49289955646289646,0.6911764705882353,0.8529411764705882,0.35911602209944754,0.39156626506024095,0.8125,0.9131803505535054
1669720972,xenosite.sdf,GIN,16,0,300,0.001,1e-05,64,0.10525899,0.5107835401484718,0.6617647058823529,0.8235294117647058,0.3682795698924731,0.39255014326647564,0.85625,0.9109686346863469
1669721012,xenosite.sdf,GIN,16,0,300,0.0001,0.01,8,0.1203976,0.4331375859112885,0.6911764705882353,0.8529411764705882,0.3008849557522124,0.3177570093457944,0.85,0.8965290590405903
1669721160,xenosite.sdf,GIN,16,0,300,0.0001,0.01,16,0.11124658,0.4051790898413857,0.6764705882352942,0.7794117647058824,0.27655310621242485,0.2893081761006289,0.8625,0.8848362546125461
1669721253,xenosite.sdf,GIN,16,0,300,0.0001,0.01,32,0.09634723,0.39257174378186405,0.6323529411764706,0.7794117647058824,0.25985663082437277,0.26703499079189685,0.90625,0.8743842250922509
1669721304,xenosite.sdf,GIN,16,0,300,0.0001,0.01,64,0.09244776,0.35446597010325215,0.5441176470588235,0.7352941176470589,0.23211446740858505,0.23739837398373984,0.9125,0.8513376383763838
1669721343,xenosite.sdf,GIN,16,0,300,0.0001,0.001,8,0.11705091,0.4307109663376985,0.7058823529411765,0.8529411764705882,0.2957446808510638,0.30957683741648107,0.86875,0.8980419741697417
1669721506,xenosite.sdf,GIN,16,0,300,0.0001,0.001,16,0.11111045,0.41097945797263097,0.6764705882352942,0.7941176470588235,0.28105906313645623,0.2942430703624733,0.8625,0.8860862546125462
1669721588,xenosite.sdf,GIN,16,0,300,0.0001,0.001,32,0.09773598,0.3976749524757377,0.6470588235294118,0.7647058823529411,0.2636363636363636,0.27102803738317754,0.90625,0.8752698339483396
1669721646,xenosite.sdf,GIN,16,0,300,0.0001,0.001,64,0.101699606,0.36217862110850857,0.5441176470588235,0.7352941176470589,0.24305555555555555,0.2517985611510791,0.875,0.850470479704797
1669721690,xenosite.sdf,GIN,16,0,300,0.0001,0.0001,8,0.1270198,0.4449857244010681,0.7058823529411765,0.8529411764705882,0.3117782909930716,0.33088235294117646,0.84375,0.8975484317343172
1669721830,xenosite.sdf,GIN,16,0,300,0.0001,0.0001,16,0.112249285,0.40682136505866884,0.6764705882352942,0.7941176470588235,0.27983539094650206,0.2943722943722944,0.85,0.8865336715867158
1669721916,xenosite.sdf,GIN,16,0,300,0.0001,0.0001,32,0.097869195,0.40025936934479994,0.6470588235294118,0.7647058823529411,0.26556776556776557,0.2730696798493409,0.90625,0.875385147601476
1669721968,xenosite.sdf,GIN,16,0,300,0.0001,0.0001,64,0.10156209,0.3609660738546132,0.5441176470588235,0.7352941176470589,0.2422145328719723,0.25089605734767023,0.875,0.8504381918819189
1669722020,xenosite.sdf,GIN,16,0,300,0.0001,1e-05,8,0.12694424,0.4441313587218235,0.7058823529411765,0.8529411764705882,0.31105990783410137,0.33007334963325186,0.84375,0.8974100553505533
1669722168,xenosite.sdf,GIN,16,0,300,0.0001,1e-05,16,0.1123701,0.41000488371390337,0.6764705882352942,0.7941176470588235,0.2813141683778234,0.2952586206896552,0.85625,0.8865382841328415
1669722270,xenosite.sdf,GIN,16,0,300,0.0001,1e-05,32,0.097447105,0.399611176792819,0.6470588235294118,0.7647058823529411,0.26508226691042047,0.2725563909774436,0.90625,0.8755050738007379
1669722324,xenosite.sdf,GIN,16,0,300,0.0001,1e-05,64,0.09249854,0.3539799018972364,0.5441176470588235,0.7352941176470589,0.23274478330658105,0.23848684210526316,0.90625,0.8506642066420663
1669722364,xenosite.sdf,GIN,16,0,300,1e-05,0.01,8,0.12191525,0.23341246311353667,0.45588235294117646,0.5882352941176471,0.17510259917920656,0.18311874105865522,0.8,0.7374930811808119
1669722514,xenosite.sdf,GIN,16,0,300,1e-05,0.01,16,0.062124718,0.20729327171810236,0.35294117647058826,0.5294117647058824,0.14960629921259844,0.15079365079365079,0.95,0.6946148523985239
1669722602,xenosite.sdf,GIN,16,0,300,1e-05,0.01,32,0.12512574,0.19417742070044114,0.22058823529411764,0.36764705882352944,0.16178521617852162,0.1723625557206538,0.725,0.6641904981549815
1669722653,xenosite.sdf,GIN,16,0,300,1e-05,0.01,64,0.15748133,0.04863149735207238,0.11764705882352941,0.22058823529411764,0.10696920583468396,0.12619502868068833,0.4125,0.543279520295203
1669722692,xenosite.sdf,GIN,16,0,300,1e-05,0.001,8,0.120713085,0.23390201131275426,0.47058823529411764,0.6176470588235294,0.17479674796747968,0.18246110325318246,0.80625,0.740334409594096
1669722847,xenosite.sdf,GIN,16,0,300,1e-05,0.001,16,0.062063925,0.2069142404780871,0.35294117647058826,0.5441176470588235,0.14945919370698132,0.1506442021803766,0.95,0.6949930811808118
1669722938,xenosite.sdf,GIN,16,0,300,1e-05,0.001,32,0.1250117,0.1922395608034193,0.22058823529411764,0.36764705882352944,0.1608876560332871,0.17134416543574593,0.725,0.6640936346863469
1669722998,xenosite.sdf,GIN,16,0,300,1e-05,0.001,64,0.15747683,0.04863149735207238,0.11764705882352941,0.22058823529411764,0.10696920583468396,0.12619502868068833,0.4125,0.5432564575645756
1669723034,xenosite.sdf,GIN,16,0,300,1e-05,0.0001,8,0.12076525,0.23390201131275426,0.47058823529411764,0.6176470588235294,0.17479674796747968,0.18246110325318246,0.80625,0.740375922509225
1669723183,xenosite.sdf,GIN,16,0,300,1e-05,0.0001,16,0.062026687,0.2069142404780871,0.35294117647058826,0.5441176470588235,0.14945919370698132,0.1506442021803766,0.95,0.6949054428044281
1669723277,xenosite.sdf,GIN,16,0,300,1e-05,0.0001,32,0.12500082,0.1922395608034193,0.22058823529411764,0.36764705882352944,0.1608876560332871,0.17134416543574593,0.725,0.6640936346863467
1669723331,xenosite.sdf,GIN,16,0,300,1e-05,0.0001,64,0.15747805,0.04863149735207238,0.11764705882352941,0.22058823529411764,0.10696920583468396,0.12619502868068833,0.4125,0.5432518450184501
1669723369,xenosite.sdf,GIN,16,0,300,1e-05,1e-05,8,0.12076288,0.23390201131275426,0.47058823529411764,0.6176470588235294,0.17479674796747968,0.18246110325318246,0.80625,0.7404358856088561
1669723522,xenosite.sdf,GIN,16,0,300,1e-05,1e-05,16,0.062025703,0.2069142404780871,0.35294117647058826,0.5441176470588235,0.14945919370698132,0.1506442021803766,0.95,0.6949008302583026
1669723604,xenosite.sdf,GIN,16,0,300,1e-05,1e-05,32,0.124999225,0.1922395608034193,0.22058823529411764,0.36764705882352944,0.1608876560332871,0.17134416543574593,0.725,0.6641259225092251
